PurchasePrice,PurchaseVolume
-122.34,0.4432042121098157
-122.11,1.169326814591952
-122.0,51.284362542309125
-121.95,0.4475667544189545
-121.82,1.4353140278300114
-121.8,3.889559984956751
-121.5,4.407626927416322
-121.48,0.5729371944339977
-121.43,0.5324257239563746
-121.22,0.4613012410680707
-121.2,0.5979240315908236
-121.09,0.4597969161338849
-121.0,120.01027453930043
-120.99,1.1745919518616021
-120.77,0.46557352388115836
-120.53,1.1903572771718691
-120.5,34.03321549454681
-120.43,0.5828356525009403
-120.34,1.1720496427228282
-120.2,0.5141632192553591
-120.03,0.406980067694622
-120.0,132.4705528394134
-119.99,10.266942459571267
-119.9,0.750582925911997
-119.62,0.43122978563369685
-119.61,0.4350658142158706
-119.4,0.37999247837532907
-119.39,0.5336291839037233
-119.35,0.5826551335088379
-119.2,0.5822489657766078
-119.01,0.7551711169612636
-119.0,149.40992854456576
-118.64,0.6675441895449417
-118.61,0.6261000376081234
-118.53,0.4577209477247085
-118.5,3.8739977435125983
-118.21,0.539465964648364
-118.2,0.5049417074088003
-118.17,0.45952613764573147
-118.1,0.5621361414065439
-118.02,0.5511545693869876
-118.01,3.9441444151936818
-118.0,45.461707408800294
-117.91,0.544234674689733
-117.9,0.6020910116585183
-117.74,0.581797668296352
-117.7,0.5264986837156825
-117.67,0.46978563369687854
-117.65,0.4759684091763821
-117.57,0.4647311019180143
-117.5,5.439142534787512
-117.27,0.5419481007897706
-117.24,0.5600752162467093
-117.18,0.48437758555848065
-117.04,0.43330575404287325
-117.0,20.385769086122608
-116.94,1.2176607747273411
-116.85,0.44759684091763824
-116.82,0.7563595336592703
-116.75,0.5282437006393381
-116.73,0.5773899962391876
-116.61,0.44574652124858966
-116.2,0.5550056412185033
-116.01,0.845069575028206
-116.0,27.77383978939451
-115.76,0.4591951861602106
-115.67,0.4413238059420835
-115.66,0.4226551335088379
-115.54,0.47983452425723955
-115.5,4.382625047010154
-115.49,0.46315156073711927
-115.39,0.8420759684091763
-115.38,0.5047010154193305
-115.26,1.0072207596840919
-115.24,1.1687100413689357
-115.23,0.4656788266265513
-115.19,0.5366980067694622
-115.14,0.5025799172621286
-115.1,7.643369687852576
-115.01,2.6969988717562994
-115.0,356.92947724708546
-114.99,1.1304249717939074
-114.9,1.029439638962016
-114.85,0.5838886799548703
-114.84,1.0674990597969163
-114.8,0.5260849943587814
-114.79,1.7262880782248964
-114.74,0.5986160210605491
-114.7,0.5656562617525385
-114.69,0.5052576156449793
-114.67,0.5874088003008651
-114.62,0.4707333584054155
-114.56,0.45320797292215115
-114.53,1.1172169988717564
-114.52,0.600210605490786
-114.37,0.560737119217751
-114.35,0.43805942083490035
-114.34,1.1052124858969536
-114.31,0.48358029334336217
-114.2,1.1805114704776232
-114.15,0.446242948476871
-114.11,0.5222113576532531
-114.1,3.209266641594584
-114.0,128.5719744264761
-113.92,0.4234223392252726
-113.9,2.182128619781873
-113.81,0.5420383602858218
-113.8,0.44660398646107563
-113.68,0.5501015419330576
-113.62,0.6318766453553967
-113.55,0.6670327190673186
-113.46,0.6526814591951862
-113.45,0.4734261000376081
-113.36,0.570485144791275
-113.32,0.4715156073711922
-113.26,0.49853328318916884
-113.16,0.5595637457690861
-113.08,0.5478600977811208
-113.06,0.4512072207596841
-113.01,0.8652275291462956
-113.0,55.044197066566404
-112.92,0.5222113576532531
-112.83,0.42313651748777736
-112.82,1.6719067318540806
-112.78,0.6753065062053404
-112.65,1.055975930801053
-112.62,0.4449642722828131
-112.56,0.6122903347122979
-112.51,0.5836028582173749
-112.47,0.42322677698382855
-112.45,0.478089507333584
-112.3,0.4876269274163219
-112.22,0.6376983828506958
-112.19,0.5178789018427981
-112.15,0.5898458066942459
-112.1,3.3235351635953365
-112.05,0.45626175253854834
-112.04,0.5967807446408424
-112.01,4.459360661902971
-112.0,39.063798420458795
-111.97,0.4502294095524633
-111.9,1.102444528018052
-111.87,0.6433696878525762
-111.86,0.5514554343738248
-111.85,0.6820458819104926
-111.75,0.5566002256487401
-111.72,0.5183301993230538
-111.71,0.5026701767581798
-111.7,3.866889808198571
-111.68,0.4899135013162843
-111.66,0.5592327942835652
-111.62,0.5311771342610003
-111.56,0.5274614516735615
-111.53,0.5125987213238059
-111.5,0.4378187288454306
-111.49,0.4233922527265889
-111.34,0.5397517863858593
-111.26,0.5193380970289583
-111.18,0.5654907860097781
-111.12,0.6304174501692366
-111.04,0.643174125611132
-111.01,0.5287551711169612
-111.0,82.5011508085747
-110.96,0.4641594584430237
-110.87,0.5124633320797292
-110.83,0.5941632192553591
-110.8,0.9014366303121475
-110.66,0.42817600601729977
-110.65,0.4368860473862354
-110.54,0.4746746897329823
-110.5,4.486017299736743
-110.46,0.5386084994358782
-110.42,0.4786009778112072
-110.33,1.1839864610755921
-110.32,0.7039939827002633
-110.26,0.5153215494546822
-110.24,0.589725460699511
-110.22,0.45654757427604364
-110.2,0.5452275291462956
-110.18,0.667724708537044
-110.17,0.6483189168860474
-110.1,9.036073711921775
-110.07,0.570470101541933
-110.02,0.4535539676570139
-110.01,8.109319292967283
-110.0,339.76215118465564
-109.96,0.4558254983076344
-109.9,4.04866491162091
-109.88,0.5365024445280181
-109.78,0.4762542309138774
-109.75,0.696607747273411
-109.74,0.5560586686724333
-109.7,0.5026701767581798
-109.59,0.5292666415945845
-109.57,0.5738247461451673
-109.55,0.5872282813087627
-109.49,3.146415945844302
-109.37,0.6613463708160963
-109.26,0.5701090635577285
-109.2,1.284460323429861
-109.14,0.6896728093268146
-109.12,0.4794283565250094
-109.1,1.2034148176006016
-109.02,0.4224746145167356
-109.01,0.9519969913501316
-109.0,153.67017675817976
-108.9,4.579195186160211
-108.87,0.5532004512974803
-108.79,0.6472358029334336
-108.76,0.6357427604362543
-108.72,0.5315080857465212
-108.7,3.306506205340354
-108.68,1.2337269650244453
-108.67,0.48052651372696503
-108.64,0.5353140278300113
-108.6,0.489206468597217
-108.58,0.5329672809326814
-108.55,0.49558480631816476
-108.52,0.6295599849567507
-108.51,1.1463256863482514
-108.45,0.4755923279428357
-108.42,0.5556073711921775
-108.4,3.843805942083491
-108.39,0.5528394133132757
-108.35,0.5712072207596841
-108.32,0.47861602106054907
-108.23,0.5711019180142911
-108.1,2.161158330199323
-108.07,0.5743963896201579
-108.06,0.4627303497555472
-108.05,0.4824219631440391
-108.04,0.5659571267393757
-108.03,0.5160586686724332
-108.01,6.282527265889434
-108.0,66.69471229785638
-107.97,0.46151184655885674
-107.9,0.5522226400902596
-107.82,0.6322075968409177
-107.8,3.295705152312899
-107.79,0.47693117713426103
-107.58,0.567717186912373
-107.57,0.5752989845806694
-107.52,0.4843625423091388
-107.45,0.5248890560361038
-107.43,0.5557728469349379
-107.35,0.5094095524633321
-107.33,0.6672583678074465
-107.28,0.4712598721323806
-107.22,1.3749830763444906
-107.2,0.6490259496051146
-107.18,0.5336743136517488
-107.04,0.5736442271530651
-107.01,6.713335840541555
-107.0,63.60159458443026
-106.99,0.5829710417450169
-106.96,0.7021737495298984
-106.92,1.0941105678826628
-106.9,0.4794283565250094
-106.89,0.6049793155321549
-106.88,0.4876419706656638
-106.85,0.48151936818352764
-106.8,0.5925686348251222
-106.74,0.5702143663031215
-106.64,0.6067544189544942
-106.61,0.683384731101918
-106.6,0.5937269650244453
-106.53,0.5623016171493043
-106.5,0.5720045129748026
-106.48,0.6879729221511847
-106.46,0.5629785633696879
-106.41,0.5550658142158706
-106.37,0.544550582925912
-106.35,1.2419405791650995
-106.33,0.6775780368559609
-106.29,0.6595261376457314
-106.26,0.6930876269274163
-106.24,0.5457540428732607
-106.16,1.185618653629184
-106.14,0.6474464084242195
-106.12,0.5597292215118466
-106.1,2.7520045129748025
-106.0,77.59839037232047
-105.98,0.5570665663783377
-105.94,0.9490033847311019
-105.9,1.9859947348627303
-105.86,0.48449793155321547
-105.84,0.5393456186536292
-105.8,0.6452350507709665
-105.77,0.5220759684091764
-105.73,0.47893192929672807
-105.72,0.5023993982700263
-105.69,0.5880857465212486
-105.61,0.5417675817976683
-105.57,0.6569988717562993
-105.56,0.5465814215870628
-105.55,0.5912598721323806
-105.52,1.15894697254607
-105.51,0.6319217751034223
-105.5,0.9658819104926664
-105.39,0.5470026325686348
-105.38,0.6659796916133885
-105.36,0.5020985332831891
-105.34,0.6706430989093645
-105.3,2.2656487401278675
-105.27,0.6239037232042121
-105.25,0.6118841669800676
-105.21,0.5243625423091387
-105.19,0.6162767957878902
-105.17,1.2406167732230162
-105.16,0.6763294471605866
-105.13,0.4790372320421211
-105.1,0.6706430989093645
-105.03,0.7190673185408049
-105.01,4.151530650620534
-105.0,563.7535389244097
-104.99,1.1086273034975553
-104.96,1.2783301993230538
-104.92,0.48589695374200825
-104.91,0.638525761564498
-104.9,6.878089507333582
-104.84,0.6381346370816097
-104.8,4.20971793907484
-104.74,0.6043023693117713
-104.7,0.5499059796916134
-104.68,0.6095073335840542
-104.63,0.6301015419330576
-104.62,1.8270026325686348
-104.6,1.3682512222640089
-104.53,0.4716810831139526
-104.52,0.549845806694246
-104.51,0.5414065438134638
-104.5,3.399774351259872
-104.44,0.6076269274163218
-104.37,0.693328318916886
-104.31,0.7029710417450169
-104.29,0.41928544565626175
-104.27,0.6001805189921022
-104.2,0.5819255359157578
-104.06,0.6071906731854081
-104.03,0.5214441519368184
-104.01,7.040511470477624
-104.0,183.53719443399763
-103.95,0.7395863106430989
-103.83,0.6214516735614893
-103.78,0.6146671681083113
-103.76,0.6845430613012411
-103.75,0.5268446784505453
-103.68,0.6309590071455434
-103.66,0.5605415569763068
-103.61,0.6370214366303122
-103.58,0.6592403159082362
-103.5,0.4999323053779617
-103.49,1.308687476494923
-103.42,1.2327491538172246
-103.33,0.4592403159082362
-103.3,0.9652049642722828
-103.2,3.4226701767581797
-103.19,0.6127867619405791
-103.16,0.7199699135013163
-103.15,0.4808273787138022
-103.11,0.6511771342610003
-103.1,1.1847611884166982
-103.09,0.6938849191425348
-103.07,0.7544189544941707
-103.01,5.1112297856336975
-103.0,73.5304099285446
-102.98,0.5227830011282437
-102.97,0.5377660774727341
-102.95,1.1036630312147424
-102.92,0.46306130124106804
-102.9,3.687220759684091
-102.84,0.66072959759308
-102.83,0.6594057916509966
-102.81,1.2142459571267392
-102.75,1.0901993230537796
-102.72,0.5456036103798421
-102.71,0.4925611132004513
-102.63,0.5855885671305001
-102.62,1.6724934185784128
-102.53,0.5530048890560361
-102.45,1.099044753666792
-102.4,2.156306882286574
-102.39,0.6735163595336593
-102.38,0.5281383978939451
-102.37,0.5900864986837157
-102.3,0.6438962015795412
-102.22,0.5730725836780745
-102.2,0.5508537044001505
-102.19,0.5995637457690861
-102.17,0.5705754042873261
-102.16,0.6766904851447914
-102.15,0.5687551711169613
-102.14,0.5620910116585183
-102.13,0.755231289958631
-102.04,0.5292967280932681
-102.02,0.631530650620534
-102.01,5.3771793907484025
-102.0,109.36941707408796
-101.96,0.4722075968409176
-101.95,0.47070327190673183
-101.91,0.43002632568634824
-101.9,6.668318916886047
-101.82,0.5614441519368183
-101.73,0.5001429108687476
-101.71,0.5157427604362542
-101.7,5.046844678450545
-101.66,0.6755772846934938
-101.65,0.5773448664911621
-101.57,0.7109590071455435
-101.56,0.6648514479127492
-101.5,0.5828356525009403
-101.49,0.709514855208725
-101.38,0.48946220383602856
-101.37,0.6958555848063182
-101.29,0.47894697254607
-101.21,0.6189996239187665
-101.2,2.0913576532531026
-101.19,0.4588040616773223
-101.17,0.6262504701015419
-101.15,0.7265137269650245
-101.14,0.6962316660398646
-101.13,1.4840616773223014
-101.11,0.6635125987213237
-101.1,2.092816848439263
-101.05,0.5176081233546447
-101.04,0.5547499059796915
-101.02,0.6048288830387364
-101.01,2.184610755923279
-101.0,113.92243700639344
-100.97,0.5720045129748026
-100.96,0.6361790146671681
-100.9,0.7077698382850696
-100.89,3.343211733734487
-100.85,0.5125084618277548
-100.84,0.8260097781120721
-100.82,1.2547273411056787
-100.8,0.49704400150432493
-100.77,0.6656487401278676
-100.74,1.083490033847311
-100.65,0.5966603986461075
-100.59,0.5862655133508837
-100.58,0.6689131252350509
-100.42,0.5582700263256863
-100.4,0.46081985708913126
-100.38,0.6627002632568635
-100.3,2.9919292967280935
-100.29,1.0532982324182023
-100.28,0.6651523128995863
-100.22,0.6646859721699887
-100.21,0.6590748401654757
-100.2,2.829221511846559
-100.15,1.7328469349379467
-100.14,0.433546446032343
-100.13,0.4852200075216247
-100.11,0.5407596840917638
-100.1,6.180278300112822
-100.08,1.177871380218127
-100.07,0.6743738247461452
-100.06,0.522121098157202
-100.03,0.6879729221511847
-100.01,13.036404663407295
-100.0,1430.3039939826951
-99.95,1.422504701015419
-99.9,19.07283941331327
-99.89,0.6513125235050772
-99.86,0.5815569763068823
-99.85,0.4854306130124107
-99.8,4.715517111696126
-99.78,3.9395411808950724
-99.76,0.5607822489657767
-99.75,1.2698157201955622
-99.73,0.6076720571643475
-99.7,1.1528544565626175
-99.68,0.5670552839413313
-99.6,0.6445881910492666
-99.59,0.7637608123354646
-99.56,0.5919217751034224
-99.54,1.2855509590071457
-99.5,0.5139526137645731
-99.41,0.6147724708537043
-99.4,6.295968409176383
-99.29,0.6922151184655886
-99.24,0.6547273411056789
-99.23,0.7419932305377961
-99.2,0.5795562241444152
-99.17,1.9340654381346372
-99.1,7.721887927792404
-99.07,0.6845731477999247
-99.01,5.708883038736367
-99.0,1184.1579917262106
-98.96,0.810154193305754
-98.95,0.6289131252350507
-98.94,1.743708160962768
-98.92,0.8091312523505076
-98.9,14.692079729221513
-98.88,0.40944716058668673
-98.85,0.5025949605114705
-98.84,0.550793531402783
-98.82,0.5830312147423843
-98.8,6.450733358405415
-98.75,0.6483339601353892
-98.72,0.4728694998119594
-98.7,0.6911620910116585
-98.63,0.5255660022564874
-98.6,0.6708537044001505
-98.53,0.707830011282437
-98.52,0.8228356525009403
-98.5,2.2413087626927415
-98.49,0.6164272282813087
-98.47,0.6356825874388867
-98.41,1.3444001504324934
-98.33,0.7263933809702896
-98.32,0.6696502444528019
-98.3,3.961797668296353
-98.25,1.0440466340729597
-98.23,0.48750658142158704
-98.2,1.410710793531403
-98.14,0.5230387363670553
-98.13,0.4938698758931929
-98.1,3.9226701767581797
-98.02,0.5903873636705528
-98.01,16.420518992102295
-98.0,130.42549830763437
-97.99,5.861105678826626
-97.97,1.1530650620534035
-97.9,2.994840165475743
-97.86,1.3509289206468595
-97.82,0.7039789394509214
-97.8,0.7412410680707032
-97.7,5.151297480255736
-97.69,0.6059721699887175
-97.61,0.6520797292215118
-97.6,0.8156449793155321
-97.54,0.6043324558104551
-97.5,1.7685295223768334
-97.49,0.5257465212485897
-97.46,0.6648514479127492
-97.45,0.5019481007897706
-97.4,1.6050921399022189
-97.33,0.570996615268898
-97.31,0.6071305001880406
-97.3,5.171049266641594
-97.28,0.5564648364046634
-97.21,0.8013087626927416
-97.2,0.5972771718691238
-97.16,0.5673862354268522
-97.1,3.6326588943211724
-97.02,0.6430236931177135
-97.01,3.856336968785258
-97.0,69.91484016547568
-96.94,0.6198420458819104
-96.92,1.0878676194057915
-96.9,4.486829635201204
-96.88,0.5515005641218503
-96.8,1.3059646483640466
-96.79,0.6016096276795787
-96.68,1.200421210981572
-96.65,0.6219481007897706
-96.63,1.2521098157201955
-96.62,0.5417224520496428
-96.51,0.5723956374576908
-96.5,3.201353892440767
-96.49,0.6783753290710793
-96.4,1.307920270778488
-96.38,0.7031064309890936
-96.3,0.5593531402783002
-96.28,0.43530650620534034
-96.26,0.7381421587062806
-96.25,0.4990748401654757
-96.19,0.5934110567882662
-96.16,0.5010755923279429
-96.1,0.6943663031214743
-96.09,0.7161940579165099
-96.08,1.5112598721323807
-96.01,4.6346295599849565
-96.0,96.45194433997744
-95.94,1.4326438510718316
-95.93,0.6107559232794284
-95.9,14.27553215494547
-95.8,2.165821737495299
-95.72,0.47914253478751406
-95.71,0.7902369311771343
-95.7,3.428717562993606
-95.69,0.6108461827754795
-95.66,0.5968409176382099
-95.65,0.6861226024821362
-95.64,0.5960436254230913
-95.61,0.6004362542309138
-95.6,1.2184655885671305
-95.58,0.5967506581421588
-95.54,0.6166378337720948
-95.5,1.5684994358781494
-95.4,0.9994133132756676
-95.39,0.6332154945468221
-95.28,0.5590974050394886
-95.14,0.43329071079353143
-95.1,28.56452801805189
-95.03,0.537359909740504
-95.02,1.1927792403159083
-95.01,29.587965400526514
-95.0,744.7815268898072
-94.99,5.916690485144792
-94.94,0.4688228657389996
-94.9,22.45580293343362
-94.88,0.6167280932681459
-94.81,0.5020985332831891
-94.8,4.304460323429861
-94.77,0.561910492666416
-94.76,0.3983602858217375
-94.75,0.5246182775479503
-94.74,0.5556374576908613
-94.7,6.538743888679954
-94.67,0.6764197066566379
-94.6,0.7548627303497555
-94.57,0.677141782625047
-94.53,0.8007822489657765
-94.5,4.610485144791274
-94.46,0.5294321173373449
-94.45,0.6023016171493043
-94.41,0.5335238811583302
-94.4,7.634110567882662
-94.38,1.2060323429860849
-94.36,0.5017826250470101
-94.34,0.5570515231289959
-94.31,0.5499661526889809
-94.3,3.599368183527641
-94.27,0.5603008649868372
-94.23,0.6750658142158706
-94.2,1.7138097028958255
-94.1,8.85144039112448
-94.03,0.5728920646859722
-94.01,5.772094772470854
-94.0,250.80616773222982
-93.99,1.1116810831139525
-93.98,0.6012185031966905
-93.97,0.6633772094772471
-93.95,0.49236555095900714
-93.93,0.6227303497555473
-93.92,0.6250319669048514
-93.91,0.4656788266265513
-93.9,1.3090635577284693
-93.89,0.6678300112824369
-93.85,1.7408499435878149
-93.8,7.526536291839038
-93.72,0.7615043249341859
-93.7,1.742309138773975
-93.67,0.5346220383602859
-93.66,0.4605490786009778
-93.51,1.2544866491162092
-93.5,3.117141782625047
-93.4,1.8861677322301615
-93.35,0.6665362918390373
-93.33,0.5870026325686348
-93.3,9.626957502820611
-93.29,0.6744339977435126
-93.26,0.5634449040992855
-93.22,0.5026250470101542
-93.15,0.5644678450545318
-93.02,0.6612410680707034
-93.01,7.416036103798421
-93.0,98.60591951861596
-92.9,2.057028958254983
-92.86,0.7689657766077472
-92.8,0.7618653629183904
-92.78,0.5481609627679579
-92.73,0.7718089507333584
-92.71,0.4488454306130124
-92.7,2.266430989093644
-92.68,0.5144640842421964
-92.67,1.2843174125611132
-92.65,1.1158179766829635
-92.54,0.47733734486649115
-92.53,0.7068672433245581
-92.5,6.907521624670929
-92.48,0.5995336592704025
-92.44,0.8347047762316661
-92.4,1.6408424219631441
-92.39,0.5505528394133133
-92.36,0.5658668672433246
-92.34,0.44087250846182774
-92.33,0.6329597593080106
-92.28,0.5967957878901843
-92.2,2.497720947724708
-92.18,0.5818578412937194
-92.11,1.1512749153817226
-92.1,0.6666115080857465
-92.05,0.570470101541933
-92.01,2.4656487401278677
-92.0,112.09295975930797
-91.95,0.4449943587814968
-91.9,3.984655885671305
-91.85,1.249627679578789
-91.82,1.1509289206468596
-91.8,2.8146671681083113
-91.79,0.6286573899962392
-91.71,0.6881835276419707
-91.7,2.7461301241068075
-91.6,12.013102670176757
-91.59,0.7960436254230914
-91.56,0.7287250846182776
-91.55,0.7808649868371569
-91.5,14.533591575780365
-91.48,0.5661677322301617
-91.43,1.197562993606619
-91.38,0.6259044753666791
-91.37,0.7013614140654382
-91.31,0.6756825874388869
-91.3,3.629544941707409
-91.26,0.6935088379089884
